START TIME: Fri May 29 02:49:47 PM CEST 2026
0: START TIME: Fri May 29 14:49:54 CEST 2026
0: [Fri May 29 14:49:54 CEST 2026] WANDB enabled.
0: CMD: torchrun --nproc-per-node 4 --nnodes 1 --rdzv_endpoint nid006292:25678 --rdzv_backend c10d --max_restarts 0 --tee 3 /users/course_00222/lsaie-ss26-gipfelsturm/Megatron-LM/pretrain_gpt.py     --transformer-impl transformer_engine --use-precision-aware-optimizer --main-grads-dtype bf16     --cpu-offloading-num-layers 23 --use-torch-optimizer-for-cpu-offload --overlap-cpu-optimizer-d2h-h2d     --num-layers 24 --hidden-size 1536 --ffn-hidden-size 4096 --num-attention-heads 16 --group-query-attention --num-query-groups 4 --max-position-embeddings 4096 --position-embedding-type rope --normalization RMSNorm --swiglu --untie-embeddings-and-output-weights --seq-length 4096     --micro-batch-size 12 --global-batch-size 240 --train-iters 50 --log-interval 1 --eval-interval 50 --eval-iters 0 --cross-entropy-loss-fusion --disable-bias-linear --optimizer adam --dataloader-type single --no-check-for-nan-in-loss-and-grad --manual-gc --manual-gc-interval 50     --attention-dropout 0.0 --hidden-dropout 0.0 --weight-decay 
0: 0.1 --clip-grad 1.0 --adam-beta1 0.9 --adam-beta2 0.95     --lr 3e-4 --lr-decay-style constant --lr-warmup-iters 10     --seed 42 --init-method-std 0.02     --bf16     --tensor-model-parallel-size 1 --pipeline-model-parallel-size 1 --use-distributed-optimizer --overlap-grad-reduce --overlap-param-gather     --log-throughput --log-progress     --tokenizer-type GPT2BPETokenizer --vocab-file /users/course_00222/lsaie-ss26-gipfelsturm/data/gpt2-vocab.json --merge-file /users/course_00222/lsaie-ss26-gipfelsturm/data/gpt2-merges.txt     --data-path /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small --data-cache-path /iopsstor/scratch/cscs/course_00222/gipfelsturm/cache --split 99,1,0 --num-workers 1         --wandb-save-dir /iopsstor/scratch/cscs/course_00222/gipfelsturm/gipfelsturm/throughput-760m-mbs12-offload-1n         --wandb-project gipfelsturm         --wandb-exp-name throughput-760m-mbs12-offload-1n-2423721
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/library.py:357: UserWarning: Warning only once for all operators,  other operators may also be overridden.
0: [default0]:	module.decoder.layers.9.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.9.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.9.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.8.mlp.linear_fc2.weight
0: [default0]:Params for bucket 10 (49551360 elements, 49551360 padded size):
0: [default0]:	module.decoder.layers.8.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.7.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.7.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.6.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.8.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.8.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.7.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.8.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.7.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.7.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.7.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.6.mlp.linear_fc1.weight
0: [default0]:Params for bucket 11 (49551360 elements, 49551360 padded size):
0: [default0]:	module.decoder.layers.6.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.6.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.6.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.5.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.5.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.6.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.5.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.5.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.5.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.5.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.4.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.4.mlp.linear_fc1.weight
0: [default0]:Params for bucket 12 (49551360 elements, 49551360 padded size):
0: [default0]:	module.decoder.layers.4.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.4.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.3.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.3.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.2.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.2.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.4.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.4.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.3.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.3.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.3.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.3.self_attention.linear_proj.weight
0: [default0]:Params for bucket 13 (49551360 elements, 49551360 padded size):
0: [default0]:	module.decoder.layers.2.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.1.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.1.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.1.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.0.mlp.linear_fc2.weight
0: [default0]:	module.decoder.layers.0.mlp.linear_fc1.weight
0: [default0]:	module.decoder.layers.2.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.2.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.2.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.1.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.1.self_attention.linear_qkv.weight
0: [default0]:	module.decoder.layers.1.self_attention.linear_proj.weight
0: [default0]:Params for bucket 14 (83168256 elements, 83168256 padded siz
0: e):
0: [default0]:	module.embedding.word_embeddings.weight
0: [default0]:	module.decoder.layers.0.mlp.linear_fc1.layer_norm_weight
0: [default0]:	module.decoder.layers.0.self_attention.linear_proj.weight
0: [default0]:	module.decoder.layers.0.self_attention.linear_qkv.layer_norm_weight
0: [default0]:	module.decoder.layers.0.self_attention.linear_qkv.weight
0: [default0]:INFO:megatron.core.optimizer:Setting up optimizer with config AdamOptimizerConfig(lr=0.0003, min_lr=0.0, decoupled_lr=None, decoupled_min_lr=None, weight_decay=0.1, apply_wd_to_qk_layernorm=False, fp8_recipe='delayed', fp16=False, bf16=True, reuse_grad_buf_for_mxfp8_param_ag=False, params_dtype=torch.bfloat16, use_precision_aware_optimizer=True, store_param_remainders=True, main_grads_dtype=torch.bfloat16, main_params_dtype=torch.float32, exp_avg_dtype=torch.float32, exp_avg_sq_dtype=torch.float32, optimizer='adam', loss_scale=None, initial_loss_scale=4294967296, min_loss_scale=1.0, loss_scale_window=1000, hysteresis=2, adam_beta1=0.9, adam_beta2=0.95, adam_eps=1e-08, decoupled_weight_decay=True, sgd_momentum=0.9, muon_momentum=0.9, muon_split_qkv=True, muon_use_nesterov=False, muon_scale_mode='spectral', muon_fp32_matmul_prec='medium', muon_num_ns_steps=5, muon_tp_mode='blockwise', muon_extra_scale_factor=1.0, use_distributed_optimizer=True, overlap_param_gather=True, overlap_param_gather_with_opt
0: imizer_step=False, optimizer_cpu_offload=False, optimizer_offload_fraction=1.0, use_torch_optimizer_for_cpu_offload=True, overlap_cpu_optimizer_d2h_h2d=True, pin_cpu_grads=True, pin_cpu_params=True, clip_grad=1.0, log_num_zeros_in_grad=False, barrier_with_L1_time=True, timers=<megatron.core.timers.Timers object at 0x4008b1cf5580>, config_logger_dir='')
0: [default0]:INFO:megatron.core.optimizer_param_scheduler:> learning rate decay style: constant
0: [default0]:[after model, optimizer, and learning rate scheduler are built] datetime: 2026-05-29 14:50:45.444952 
0: [default0]:> building train, validation, and test datasets ...
0: [default0]: > datasets target sizes (minimum size):
0: [default0]:    train:      12000
0: [default0]:    validation: 0
0: [default0]:    test:       0
0: [default0]:INFO:megatron.core.datasets.blended_megatron_dataset_config:Let split_matrix = [(0, 0.99), (0.99, 1.0), None]
0: [default0]:> building train, validation, and test datasets for GPT ...
0: [default0]:INFO:megatron.core.datasets.blended_megatron_dataset_builder:Building GPTDataset splits with sizes=(12000, 0, 0) and config=GPTDatasetConfig(random_seed=42, sequence_length=4096, blend=(['/capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small'], None), blend_per_split=None, multiple_validation_sets=False, full_validation=False, split='99,1,0', split_matrix=[(0, 0.99), (0.99, 1.0), None], num_dataset_builder_threads=1, path_to_cache='/iopsstor/scratch/cscs/course_00222/gipfelsturm/cache', mmap_bin_files=True, mock=False, tokenizer=<megatron.core.tokenizers.text.models.default_tokenizer.DefaultTokenizerText object at 0x40095920f500>, mid_level_dataset_surplus=0.005, allow_ambiguous_pad_tokens=False, fast_cache_load=False, defer_npy_index_mmap=False, reset_pos
0: ition_ids=False, reset_attention_mask=False, eod_mask_loss=False, create_attention_mask=True, drop_last_partial_validation_sequence=True, add_extra_token_to_sequence=True, object_storage_cache_path=None, data_parallel_size=4, sequence_parallel_size=0, hybrid_context_parallel=False, sequences_per_dataset=None, token_dtype_code=8, context_parallel_size=1)
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:Load the _IndexReader from /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small.idx
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:	Extract the sequence lengths
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:	Extract the sequence pointers
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:	Extract the document indices
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:> total number of sequences: 48965906
0: [default0]:INFO:megatron.core.datasets.indexed_dataset:> total number of documents: 48965906
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:Load the GPTDataset train indices
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the document index from e928bc21f1d7f9f2793d54ffacccead2-GPTDataset-train-document_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the sample index from e928bc21f1d7f9f2793d54ffacccead2-GPTDataset-train-sample_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the shuffle index from e928bc21f1d7f9f2793d54ffacccead2-GPTDataset-train-shuffle_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:> total number of samples: 8612827
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:Load the GPTDataset valid indices
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the document index from 6c2a477a66fad2c8906c534adf361bcc-GPTDataset-valid-document_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the sample index from 6c2a477a66fad2c8906c534adf361bcc-GPTDataset-valid-sample_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:	Load the shuffle index from 6c2a477a66fad2c8906c534adf361bcc-GPTDataset-valid-shuffle_index.npy
0: [default0]:INFO:megatron.core.datasets.gpt_dataset:> total number of samples: 61644
0: [default0]:> finished creating GPT datasets ...
0: [default3]:INFO:megatron.core.timers:(min, max) time across ranks (ms):
0: [default3]:    model-and-optimizer-setup ......................: (1643.34, 1643.52)
0: [default3]:    train/valid/test-data-iterators-setup ..........: (1003.04, 1023.01)
0: [default0]:[after dataloaders are built] datetime: 2026-05-29 14:50:46.469676 
0: [default0]:done with setup ...
0: [default0]:training ...
0: [default0]:Overwriting rerun_state_machine.current_iteration from -1 to 0...
0: [default0]:[before the start of training step] datetime: 2026-05-29 14:50:46.481227 
0: [default0]:/users/course_00222/lsaie-ss26-gipfelsturm/Megatron-LM/megatron/core/pipeline_parallel/schedules.py:189: UserWarning: The AccumulateGrad node's stream does not match the stream of the node that produced the incoming gradient. This may incur unnecessary synchronization and break CUDA graph capture if the AccumulateGrad node's stream is the default stream. This mismatch is caused by an AccumulateGrad node created prior to the current iteration being kept alive. This can happen if the autograd graph is still being kept alive by tensors such as the loss, or if you are using DDP, which will stash a reference to the node. To resolve the mismatch, delete all references to the autograd graph or ensure that DDP initialization is performed under the same stream as subsequent forwards. If the mismatch is intentional, you can use torch.autograd.graph.set_warn_on_accumulate_grad_stream_mismatch(False) to suppress this warning. (Triggered internally at /opt/pytorch/pytorch/torch/csrc/autograd/input_buffer.cpp:24
0: 0.)
0: [default0]:  Variable._execution_engine.run_backward(
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/distributed/c10d_logger.py:83: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
0: [default0]:  return func(*args, **kwargs)
0: [default3]: [2026-05-29 14:51:04.361489] iteration        1/      50 | consumed samples:          240 | elapsed time per iteration (ms): 17880.2 | throughput per GPU (TFLOP/s/GPU): 67.9 | tokens/sec/GPU: 13745 | learning rate: 3.000000E-05 | global batch size:   240 | lm loss: 1.112318E+01 | loss scale: 1.0 | grad norm: 15.419 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default0]:Number of parameters in transformer block in billions:  0.59
0: [default0]:Number of parameters in embedding layers in billions: 0.15
0: [default0]:Total number of parameters in billions: 0.75
0: [default0]:Number of parameters in most loaded shard in billions: 0.7492
0: [default0]:compute_activation_memory_without_sp
0: [default0]:Activation memory footprint per transformer layer (precise, without SP): 2448.0 MB
0: [default0]:Theoretical memory footprints: weight and optimizer=6430.02 MB, activation=66868.59 MB, total=73298.61 MB
0: [default0]:
0: [default0]:[Rank 0] (after 1 iterations) memory (MB) | allocated: 4936.03 | max allocated: 29448.53 | reserved: 31762.00 | max reserved: 31762.00
0: [default0]:Number of parameters in transformer block in billions:  0.59
0: [default0]:Number of parameters in embedding layers in billions: 0.15
0: [default0]:Total number of parameters in billions: 0.75
0: [default0]:Number of parameters in most loaded shard in billions: 0.7492
0: [default0]:compute_activation_memory_without_sp
0: [default0]:Activation memory footprint per transformer layer (precise, without SP): 2448.0 MB
0: [default0]:Theoretical memory footprints: weight and optimizer=6430.02 MB, activation=66868.59 MB, total=73298.61 MB
0: [default0]:
0: [default0]:[Rank 0] (after 2 iterations) memory (MB) | allocated: 4936.03 | max allocated: 31234.65 | reserved: 33506.00 | max reserved: 33506.00
0: [default3]: [2026-05-29 14:51:16.590410] iteration        2/      50 | consumed samples:          480 | elapsed time per iteration (ms): 15054.5 | throughput per GPU (TFLOP/s/GPU): 80.6 | tokens/sec/GPU: 16325 | learning rate: 6.000000E-05 | global batch size:   240 | lm loss: 1.112146E+01 | loss scale: 1.0 | grad norm: 15.331 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:51:27.013632] iteration        3/      50 | consumed samples:          720 | elapsed time per iteration (ms): 10423.1 | throughput per GPU (TFLOP/s/GPU): 116.4 | tokens/sec/GPU: 23578 | learning rate: 9.000000E-05 | global batch size:   240 | lm loss: 1.008904E+01 | loss scale: 1.0 | grad norm: 20.026 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:51:39.075075] iteration        4/      50 | consumed samples:          960 | elapsed time per iteration (ms): 12061.3 | throughput per GPU (TFLOP/s/GPU): 100.6 | tokens/sec/GPU: 20376 | learning rate: 1.200000E-04 | global batch size:   240 | lm loss: 9.402646E+00 | loss scale: 1.0 | grad norm: 10.479 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:51:48.817890] iteration        5/      50 | consumed samples:         1200 | elapsed time per iteration (ms): 9742.7 | throughput per GPU (TFLOP/s/GPU): 124.5 | tokens/sec/GPU: 25225 | learning rate: 1.500000E-04 | global batch size:   240 | lm loss: 9.860496E+00 | loss scale: 1.0 | grad norm: 8.955 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:51:56.651548] iteration        6/      50 | consumed samples:         1440 | elapsed time per iteration (ms): 7833.5 | throughput per GPU (TFLOP/s/GPU): 154.9 | tokens/sec/GPU: 31373 | learning rate: 1.800000E-04 | global batch size:   240 | lm loss: 9.489594E+00 | loss scale: 1.0 | grad norm: 3.990 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:04.705080] iteration        7/      50 | consumed samples:         1680 | elapsed time per iteration (ms): 8053.4 | throughput per GPU (TFLOP/s/GPU): 150.7 | tokens/sec/GPU: 30516 | learning rate: 2.100000E-04 | global batch size:   240 | lm loss: 9.559171E+00 | loss scale: 1.0 | grad norm: 23.451 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:12.177958] iteration        8/      50 | consumed samples:         1920 | elapsed time per iteration (ms): 7472.7 | throughput per GPU (TFLOP/s/GPU): 162.4 | tokens/sec/GPU: 32887 | learning rate: 2.400000E-04 | global batch size:   240 | lm loss: 8.898919E+00 | loss scale: 1.0 | grad norm: 4.818 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:18.829030] iteration        9/      50 | consumed samples:         2160 | elapsed time per iteration (ms): 6650.9 | throughput per GPU (TFLOP/s/GPU): 182.4 | tokens/sec/GPU: 36951 | learning rate: 2.700000E-04 | global batch size:   240 | lm loss: 8.555963E+00 | loss scale: 1.0 | grad norm: 2.559 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:28.079990] iteration       10/      50 | consumed samples:         2400 | elapsed time per iteration (ms): 9250.8 | throughput per GPU (TFLOP/s/GPU): 131.2 | tokens/sec/GPU: 26566 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 8.396037E+00 | loss scale: 1.0 | grad norm: 2.360 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:36.584292] iteration       11/      50 | consumed samples:         2640 | elapsed time per iteration (ms): 8504.2 | throughput per GPU (TFLOP/s/GPU): 142.7 | tokens/sec/GPU: 28899 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 8.110740E+00 | loss scale: 1.0 | grad norm: 4.396 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:44.947973] iteration       12/      50 | consumed samples:         2880 | elapsed time per iteration (ms): 8363.5 | throughput per GPU (TFLOP/s/GPU): 145.1 | tokens/sec/GPU: 29385 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 8.935339E+00 | loss scale: 1.0 | grad norm: 59.548 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:52:53.778691] iteration       13/      50 | consumed samples:         3120 | elapsed time per iteration (ms): 8830.6 | throughput per GPU (TFLOP/s/GPU): 137.4 | tokens/sec/GPU: 27831 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.816290E+00 | loss scale: 1.0 | grad norm: 1.807 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:01.817923] iteration       14/      50 | consumed samples:         3360 | elapsed time per iteration (ms): 8039.1 | throughput per GPU (TFLOP/s/GPU): 150.9 | tokens/sec/GPU: 30571 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.638572E+00 | loss scale: 1.0 | grad norm: 1.273 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:10.183310] iteration       15/      50 | consumed samples:         3600 | elapsed time per iteration (ms): 8365.3 | throughput per GPU (TFLOP/s/GPU): 145.0 | tokens/sec/GPU: 29379 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.567757E+00 | loss scale: 1.0 | grad norm: 0.974 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:16.847219] iteration       16/      50 | consumed samples:         3840 | elapsed time per iteration (ms): 6663.8 | throughput per GPU (TFLOP/s/GPU): 182.1 | tokens/sec/GPU: 36880 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.480311E+00 | loss scale: 1.0 | grad norm: 1.358 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:24.179713] iteration       17/      50 | consumed samples:         4080 | elapsed time per iteration (ms): 7332.4 | throughput per GPU (TFLOP/s/GPU): 165.5 | tokens/sec/GPU: 33517 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.466033E+00 | loss scale: 1.0 | grad norm: 0.921 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:33.042493] iteration       18/      50 | consumed samples:         4320 | elapsed time per iteration (ms): 8862.7 | throughput per GPU (TFLOP/s/GPU): 136.9 | tokens/sec/GPU: 27730 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.422760E+00 | loss scale: 1.0 | grad norm: 2.421 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:40.172140] iteration       19/      50 | consumed samples:         4560 | elapsed time per iteration (ms): 7129.5 | throughput per GPU (TFLOP/s/GPU): 170.2 | tokens/sec/GPU: 34471 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.558212E+00 | loss scale: 1.0 | grad norm: 1.697 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:47.054262] iteration       20/      50 | consumed samples:         4800 | elapsed time per iteration (ms): 6882.0 | throughput per GPU (TFLOP/s/GPU): 176.3 | tokens/sec/GPU: 35711 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.485297E+00 | loss scale: 1.0 | grad norm: 1.487 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:53:53.571352] iteration       21/      50 | consumed samples:         5040 | elapsed time per iteration (ms): 6517.0 | throughput per GPU (TFLOP/s/GPU): 186.2 | tokens/sec/GPU: 37711 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.473865E+00 | loss scale: 1.0 | grad norm: 0.911 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:00.602739] iteration       22/      50 | consumed samples:         5280 | elapsed time per iteration (ms): 7031.3 | throughput per GPU (TFLOP/s/GPU): 172.6 | tokens/sec/GPU: 34952 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.455219E+00 | loss scale: 1.0 | grad norm: 1.471 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:07.845998] iteration       23/      50 | consumed samples:         5520 | elapsed time per iteration (ms): 7243.1 | throughput per GPU (TFLOP/s/GPU): 167.5 | tokens/sec/GPU: 33930 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.401265E+00 | loss scale: 1.0 | grad norm: 1.471 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:15.053823] iteration       24/      50 | consumed samples:         5760 | elapsed time per iteration (ms): 7207.7 | throughput per GPU (TFLOP/s/GPU): 168.3 | tokens/sec/GPU: 34097 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.379389E+00 | loss scale: 1.0 | grad norm: 0.889 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:22.756923] iteration       25/      50 | consumed samples:         6000 | elapsed time per iteration (ms): 7703.0 | throughput per GPU (TFLOP/s/GPU): 157.5 | tokens/sec/GPU: 31905 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.343315E+00 | loss scale: 1.0 | grad norm: 1.037 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:29.130499] iteration       26/      50 | consumed samples:         6240 | elapsed time per iteration (ms): 6373.4 | throughput per GPU (TFLOP/s/GPU): 190.4 | tokens/sec/GPU: 38560 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.348171E+00 | loss scale: 1.0 | grad norm: 0.596 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:35.672413] iteration       27/      50 | consumed samples:         6480 | elapsed time per iteration (ms): 6541.8 | throughput per GPU (TFLOP/s/GPU): 185.5 | tokens/sec/GPU: 37568 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.423854E+00 | loss scale: 1.0 | grad norm: 1.368 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:43.668458] iteration       28/      50 | consumed samples:         6720 | elapsed time per iteration (ms): 7995.9 | throughput per GPU (TFLOP/s/GPU): 151.7 | tokens/sec/GPU: 30736 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.290756E+00 | loss scale: 1.0 | grad norm: 0.809 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:50.781010] iteration       29/      50 | consumed samples:         6960 | elapsed time per iteration (ms): 7112.4 | throughput per GPU (TFLOP/s/GPU): 170.6 | tokens/sec/GPU: 34554 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.267213E+00 | loss scale: 1.0 | grad norm: 1.057 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:54:58.494015] iteration       30/      50 | consumed samples:         7200 | elapsed time per iteration (ms): 7712.9 | throughput per GPU (TFLOP/s/GPU): 157.3 | tokens/sec/GPU: 31864 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.270247E+00 | loss scale: 1.0 | grad norm: 0.892 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:05.683562] iteration       31/      50 | consumed samples:         7440 | elapsed time per iteration (ms): 7189.4 | throughput per GPU (TFLOP/s/GPU): 168.8 | tokens/sec/GPU: 34184 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.258779E+00 | loss scale: 1.0 | grad norm: 0.848 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:11.862851] iteration       32/      50 | consumed samples:         7680 | elapsed time per iteration (ms): 6179.1 | throughput per GPU (TFLOP/s/GPU): 196.3 | tokens/sec/GPU: 39772 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.248347E+00 | loss scale: 1.0 | grad norm: 1.317 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:19.511315] iteration       33/      50 | consumed samples:         7920 | elapsed time per iteration (ms): 7648.3 | throughput per GPU (TFLOP/s/GPU): 158.6 | tokens/sec/GPU: 32133 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.192634E+00 | loss scale: 1.0 | grad norm: 1.587 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:27.099598] iteration       34/      50 | consumed samples:         8160 | elapsed time per iteration (ms): 7588.1 | throughput per GPU (TFLOP/s/GPU): 159.9 | tokens/sec/GPU: 32387 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.084118E+00 | loss scale: 1.0 | grad norm: 1.519 | number of skipped iterations:   0 | number of nan iterations:   0 |
0: [default3]: [2026-05-29 14:55:33.713175] iteration       35/      50 | consumed samples:         8400 | elapsed time per iteration (ms): 6613.4 | throughput per GPU (TFLOP/s/GPU): 183.5 | tokens/sec/GPU: 37161 | learning rate: 3.000000E-04 | global batch size:   240 | lm loss: 7.092836E+00 | loss scale: 1.0 | grad norm: 0.888 | number of skipped iterations:   0 | number of nan iterations:   0 |
